user,latitude,longitude,check-in count,check-in-count
7521,0.0,0.0,1179,1179.0
7522,0.0,0.0,331,331.0
7523,36.870364,-76.296558,554,554.0
7523,36.87888,-76.437432,55,55.0
7524,40.70623,-74.011223,130,130.0
7524,40.711892,-74.00824,17,17.0
7524,40.714457,-74.00608,40,40.0
7524,40.721518,-73.997297,930,930.0
7524,40.723541,-74.007937,145,145.0
7524,40.729454,-73.99986,42,42.0
7524,40.729971,-73.981042,25,25.0
7524,40.739339,-73.988332,15,15.0
7524,40.759878,-73.991739,14,14.0
7524,40.760979,-73.99045,89,89.0
7524,40.761177,-73.986944,24,24.0
7524,40.761408,-73.987207,384,384.0
7524,40.762502,-73.965852,46,46.0
7524,40.763032,-73.980335,15,15.0
7525,45.528574,-122.64322,268,268.0
7527,34.106889,-117.678965,10,10.0
7527,34.114073,-117.665553,13,13.0
7527,34.132217,-117.707268,11,11.0
7527,34.151227,-118.229983,22,22.0
7528,33.687647,-117.953984,131,131.0
7530,-23.433889,-45.071111,478,478.0
7531,41.921738,-87.712336,83,83.0
7532,33.925283,-118.116682,209,209.0
7533,30.372414,-97.91628,37,37.0
7534,41.716965,-93.588106,79,79.0
7534,41.717014,-93.587771,24,24.0
7535,41.87194,12.56738,76,76.0
7536,38.914702,-77.046081,84,84.0
7538,39.552607,-76.29808,311,311.0
7539,33.748995,-84.387982,152,152.0
7539,33.833317,-84.379982,102,102.0
7539,34.120656,-84.004351,199,199.0
7540,0.0,0.0,80,80.0
7541,30.525469,-89.679508,370,370.0
7542,30.232266,-97.737718,12,12.0
7542,30.264493,-97.741135,10,10.0
7542,30.266515,-97.745678,20,20.0
7542,30.266861,-97.745124,11,11.0
7542,30.281486,-97.738264,11,11.0
7542,30.325497,-97.743712,11,11.0
7543,34.145868,-118.135903,14,14.0
7543,34.146821,-118.134529,27,27.0
7543,34.185593,-118.131194,11,11.0
7544,41.850033,-87.650052,92,92.0
7547,19.95994,-155.838989,11,11.0
7547,38.200418,-84.877625,10,10.0
7547,38.223586,-85.687155,12,12.0
7547,38.227361,-85.708714,17,17.0
7547,38.231086,-85.705793,17,17.0
7547,38.231544,-85.707683,13,13.0
7547,38.231948,-85.709295,22,22.0
7547,38.232848,-85.710835,61,61.0
7547,38.234974,-85.714757,11,11.0
7547,38.248987,-85.608473,12,12.0
7549,33.712331,-84.105194,80,80.0
7549,33.764463,-84.406913,18,18.0
7549,33.790027,-84.234346,17,17.0
7550,0.0,0.0,479,479.0
7551,51.050112,-114.085285,80,80.0
7552,34.039444,-6.802778,120,120.0
7553,38.697345,-9.308362,11,11.0
7553,39.399872,-8.224454,26,26.0
7553,41.133333,-8.616667,50,50.0
7553,41.537377,-8.407606,22,22.0
7553,41.55,-8.433333,21,21.0
7554,36.100333,-115.169603,103,103.0
7555,41.933462,-87.632149,248,248.0
7557,39.480606,-86.054986,65,65.0
7557,39.783302,-86.062284,82,82.0
7557,42.87739,-87.955046,254,254.0
7557,42.888627,-88.03842,62,62.0
7557,42.905848,-88.138978,17,17.0
7557,42.922779,-87.949845,23,23.0
7558,0.0,0.0,75,75.0
7558,35.697077,139.41556,12,12.0
7561,42.277563,-83.740883,193,193.0
7563,53.550136,-113.468712,82,82.0
7566,34.052234,-118.243685,41,41.0
7568,35.333869,138.885582,14,14.0
7569,33.454552,-112.076051,82,82.0
7569,33.45913,-112.154398,426,426.0
7571,39.731435,-104.959269,263,263.0
7572,0.0,0.0,30,30.0
7573,26.122308,-80.143379,482,482.0
7575,37.774929,-122.419415,188,188.0
7577,42.365008,-83.072538,14,14.0
7577,42.562709,-83.133676,20,20.0
7578,29.763284,-95.363271,24,24.0
7579,40.178244,-75.731037,40,40.0
7579,40.229553,-75.708535,37,37.0
7579,40.24378,-75.635606,15,15.0
7580,44.818611,20.468056,380,380.0
7581,0.0,0.0,62,62.0
7582,50.933333,6.95,31,31.0
7582,50.941664,6.959912,109,109.0
7582,50.945139,6.887195,233,233.0
7582,50.946,6.89799,13,13.0
7586,40.709809,-74.0081,71,71.0
7587,35.166667,135.5,85,85.0
7588,47.564466,-122.385961,148,148.0
7589,45.010519,-93.455509,28,28.0
7589,45.032742,-93.360229,19,19.0
7591,0.0,0.0,95,95.0
7592,34.157783,-118.63842,183,183.0
7592,34.865257,-120.435997,73,73.0
7594,34.715924,-86.672371,22,22.0
7594,34.76985,-86.586532,26,26.0
7594,34.851478,-86.572215,22,22.0
7595,34.44259,-86.941879,213,213.0
7597,35.955692,-80.005318,38,38.0
7598,40.272453,-76.90567,64,64.0
7599,37.774929,-122.419415,11,11.0
7599,40.764884,-73.526119,187,187.0
7599,42.358431,-71.059773,65,65.0
7600,-37.805132,144.98457,101,101.0
7602,0.0,0.0,18,18.0
7602,28.097054,-16.749451,40,40.0
7602,28.956837,-13.798443,15,15.0
7602,41.303068,2.010369,61,61.0
7602,41.309054,2.003163,29,29.0
7602,41.30955,2.002562,180,180.0
7602,41.344176,2.100847,13,13.0
7602,41.344644,2.11018,17,17.0
7602,41.345659,2.109853,27,27.0
7602,41.35,1.7,10,10.0
7602,41.388787,2.158985,14,14.0
7602,41.616667,2.666667,10,10.0
7602,41.627528,2.689431,10,10.0
7604,0.0,0.0,43,43.0
7604,35.952285,-86.669441,159,159.0
7605,29.941763,-90.072853,15,15.0
7605,30.396032,-88.885308,36,36.0
7606,32.954569,-97.015008,1219,1219.0
7607,34.052234,-118.243685,91,91.0
7608,26.62168,-81.840591,55,55.0
7610,33.810336,-117.918985,21,21.0
7611,53.59631,-2.55881,11,11.0
7615,32.424029,-85.69162,39,39.0
7615,32.428854,-85.708183,11,11.0
7615,33.916403,-118.352575,15,15.0
7615,33.96168,-118.353131,22,22.0
7615,38.040664,-81.270108,13,13.0
7615,41.415331,-81.565956,16,16.0
7615,41.416667,-81.85,31,31.0
7615,41.441437,-81.864304,21,21.0
7615,41.473942,-81.537067,17,17.0
7615,41.497831,-81.537346,14,14.0
7615,41.499495,-81.695409,113,113.0
7615,41.505822,-81.655517,25,25.0
7615,41.525657,-81.642114,24,24.0
7617,0.0,0.0,68,68.0
7617,32.263804,-110.942441,12,12.0
7619,33.764966,-84.349327,12,12.0
7620,0.0,0.0,58,58.0
7622,0.0,0.0,25,25.0
7624,59.329468,18.062639,26,26.0
7630,-37.813997,144.963323,10,10.0
7632,35.04454,-85.282575,27,27.0
7632,35.113405,-85.08675,24,24.0
7632,35.647872,-82.299023,10,10.0
7632,35.65526,-82.298891,32,32.0
7632,35.750347,-86.250271,40,40.0
7633,33.986581,-117.68953,79,79.0
7634,0.0,0.0,12,12.0
7635,28.538335,-81.379237,45,45.0
7636,39.950806,-75.168941,35,35.0
7636,39.985316,-74.79597,16,16.0
7636,40.731578,-74.063866,11,11.0
7638,51.083333,1.183333,71,71.0
7641,41.56809,-87.6081,11,11.0
7641,41.589475,-88.057837,81,81.0
7641,41.599022,-88.030215,15,15.0
7643,34.1463,-118.393408,12,12.0
7644,32.709638,-97.150502,14,14.0
7644,32.713511,-97.14708,22,22.0
7644,32.715355,-97.168033,11,11.0
7644,32.739093,-97.329941,12,12.0
7647,31.223231,-85.390489,100,100.0
7653,42.300494,-83.233594,29,29.0
7654,0.0,0.0,14,14.0
7656,38.914702,-77.046081,29,29.0
7659,34.019454,-118.491191,91,91.0
7660,33.935592,-84.616515,24,24.0
7662,0.0,0.0,1046,1046.0
7666,39.732496,-105.013211,26,26.0
7666,39.732828,-105.015783,17,17.0
7666,39.91273,-105.040116,44,44.0
7673,41.5324,2.4494,111,111.0
7680,40.650104,-73.949582,125,125.0
7681,40.281259,-76.900956,13,13.0
7682,0.0,0.0,26,26.0
7694,38.813645,-77.043403,11,11.0
7698,0.0,0.0,113,113.0
7715,0.0,0.0,231,231.0
7728,40.140232,-111.698815,66,66.0
7737,-27.533125,153.061214,104,104.0
7741,32.533333,-117.016667,50,50.0
7746,42.473369,-83.221873,63,63.0
7748,33.877784,-117.88958,17,17.0
7984,51.896571,-8.40158,28,28.0
7999,63.1833,14.64999,19,19.0
8001,42.586829,-5.566244,10,10.0
8002,0.0,0.0,355,355.0
8003,31.917947,-94.681044,374,374.0
8004,52.175982,21.013183,66,66.0
8005,36.365,6.614722,91,91.0
8008,42.816874,-1.643229,13,13.0
8009,30.156358,-94.276042,25,25.0
8111,26.62535,-81.624803,103,103.0
8112,40.82621,-73.502068,191,191.0
8113,51.506268,-0.020889,45,45.0
8113,51.514947,-0.028674,13,13.0
8113,51.515111,-0.028605,38,38.0
8113,51.517493,-0.030991,27,27.0
8113,51.518681,-0.0304,30,30.0
8113,51.519399,-0.050897,17,17.0
8124,55.609458,13.000917,110,110.0
8124,55.87043,12.83016,160,160.0
8125,28.468239,-16.254616,446,446.0
8126,41.223924,1.725111,10,10.0
8126,41.245806,1.719535,17,17.0
8127,40.728158,-74.077642,36,36.0
8128,0.0,0.0,40,40.0
8129,0.0,0.0,14,14.0
8135,0.0,0.0,12,12.0
8136,0.0,0.0,1459,1459.0
8155,0.0,0.0,1564,1564.0
8155,40.714269,-74.005973,14,14.0
8155,40.721518,-73.997297,10,10.0
8155,46.320207,-112.107222,41,41.0
8210,37.250225,-119.751264,16,16.0
8210,37.662431,-121.874679,15,15.0
8210,37.774929,-122.419415,49,49.0
8210,37.785795,-122.405768,31,31.0
8210,37.792329,-122.405851,19,19.0
8210,37.803481,-122.273637,16,16.0
8210,37.804372,-122.270803,266,266.0
8210,37.811548,-122.2663,44,44.0
8210,37.811591,-122.295447,56,56.0
8211,20.6,-100.383333,19,19.0
8211,20.607582,-100.08073,1063,1063.0
8240,0.0,0.0,28,28.0
8240,40.819506,-0.449718,12,12.0
8240,41.34491,2.10423,14,14.0
8240,41.345659,2.109853,11,11.0
8240,41.346692,2.109568,11,11.0
8240,41.353947,2.088747,12,12.0
8240,41.359674,2.100277,79,79.0
8240,41.373155,2.103145,16,16.0
8240,41.374999,2.102108,12,12.0
8240,41.375272,2.103498,10,10.0
8242,41.214511,1.724984,13,13.0
8242,41.223637,1.714638,14,14.0
8242,41.223924,1.725111,15,15.0
8243,0.0,0.0,326,326.0
8255,50.851498,-1.181132,11,11.0
8255,50.852232,-1.177987,15,15.0
8256,50.865533,4.72684,36,36.0
8256,50.892691,4.461951,297,297.0
8257,0.0,0.0,211,211.0
8283,29.887725,-95.562998,37,37.0
8283,29.905313,-95.58461,38,38.0
8283,31.250442,-99.250606,230,230.0
8284,0.0,0.0,81,81.0
8285,41.239036,-81.440603,24,24.0
8286,33.798466,-84.32584,50,50.0
8287,0.0,0.0,25,25.0
8288,34.426389,-117.300878,54,54.0
8290,0.0,0.0,22,22.0
832,0.0,0.0,43,43.0
833,41.632449,-93.672465,18,18.0
8379,51.481124,-0.190297,608,608.0
8400,34.052234,-118.243685,457,457.0
8401,-6.211544,106.845172,73,73.0
8401,37.778071,-122.421797,90,90.0
8425,0.0,0.0,2100,2100.0
8426,40.436992,-84.379673,168,168.0
8428,38.967429,-112.325125,11,11.0
8428,40.121774,-111.598938,15,15.0
8429,0.0,0.0,128,128.0
8430,40.589732,-111.870793,65,65.0
8431,0.0,0.0,11,11.0
8431,37.65,24.033333,90,90.0
8466,34.693738,135.502165,65,65.0
8466,34.70948,135.499725,23,23.0
8467,0.0,0.0,16,16.0
850,37.37364,-122.055072,11,11.0
851,32.701731,-117.166902,39,39.0
851,34.092233,-117.435048,15,15.0
851,35.313728,-82.493454,23,23.0
852,0.0,0.0,64,64.0
852,35.625672,139.884173,13,13.0
852,35.645814,140.031592,24,24.0
852,35.671562,139.76017,13,13.0
852,35.681382,139.766084,11,11.0
852,35.727772,139.770987,10,10.0
852,35.80727,140.152857,12,12.0
852,35.820164,139.964167,93,93.0
852,37.651192,139.871454,10,10.0
853,0.0,0.0,85,85.0
853,33.899393,-118.39382,11,11.0
853,33.926856,-118.370997,124,124.0
853,33.926903,-118.371452,22,22.0
853,33.927059,-118.370476,17,17.0
853,34.072423,-118.146887,15,15.0
853,39.951912,-75.160074,11,11.0
8533,32.963024,-96.74646,72,72.0
8534,42.352448,-76.722108,24,24.0
8535,46.164856,9.717529,10,10.0
8537,37.416502,-121.917578,14,14.0
8539,0.0,0.0,87,87.0
854,37.613825,-122.486919,23,23.0
854,37.7854,-122.395653,10,10.0
8540,48.458885,-123.376629,11,11.0
8541,0.0,0.0,90,90.0
8541,35.004999,-85.150331,13,13.0
8541,35.011069,-85.216041,19,19.0
8541,35.044623,-85.309416,15,15.0
8541,35.051708,-85.309604,43,43.0
8541,35.053034,-85.310863,70,70.0
8541,35.054897,-85.311927,96,96.0
8544,59.246516,18.256101,28,28.0
8544,59.251015,18.173088,13,13.0
8545,39.76,-98.5,13,13.0
8724,27.0,30.0,540,540.0
8738,33.952602,-84.549933,20,20.0
8740,32.93457,-97.251682,40,40.0
875,39.731166,-104.981906,54,54.0
875,39.759102,-105.00966,42,42.0
875,39.993596,-105.089706,23,23.0
875,39.999748,-105.104582,32,32.0
876,34.065123,-118.217777,18,18.0
878,39.802764,-105.087484,20,20.0
8794,40.001989,-105.24871,38,38.0
8794,40.014986,-105.270546,25,25.0
880,0.0,0.0,11,11.0
8816,0.0,0.0,140,140.0
886,51.524789,-0.133578,10,10.0
8869,0.0,0.0,138,138.0
8888,0.0,0.0,20,20.0
8888,34.669306,135.476095,10,10.0
8888,34.973164,135.710973,14,14.0
8888,34.973319,135.706157,14,14.0
8888,34.986783,135.656138,321,321.0
8888,35.004165,135.770285,17,17.0
8889,34.973923,138.386295,13,13.0
8889,35.021381,138.487627,49,49.0
8893,-6.163937,39.197931,242,242.0
8894,43.096574,-89.343913,10,10.0
8895,51.337435,12.366242,43,43.0
8895,51.342969,12.374986,50,50.0
8896,40.878421,-75.398556,32,32.0
8897,49.41987,8.64698,11,11.0
8897,52.524806,13.329974,27,27.0
8902,0.0,0.0,12,12.0
8902,35.863312,139.658079,21,21.0
8907,33.748054,-117.869706,26,26.0
8907,33.795841,-117.891675,20,20.0
8907,34.05889,-118.444061,20,20.0
8907,34.073541,-118.376446,11,11.0
8908,49.924689,8.093629,19,19.0
8910,19.42705,-99.127571,11,11.0
8913,49.45,7.75,11,11.0
8914,30.426214,-97.789736,22,22.0
8923,52.54172,13.421548,23,23.0
8924,33.356545,131.595747,14,14.0
8937,51.503556,-0.11494,42,42.0
9108,45.694847,-120.735894,112,112.0
9110,0.0,0.0,25,25.0
9219,39.729432,-104.831919,14,14.0
9220,-37.815446,144.967346,222,222.0
9301,33.835388,-84.233887,13,13.0
9305,40.289563,-74.296089,18,18.0
9305,40.743314,-73.918517,18,18.0
9305,40.74802,-73.991982,86,86.0
9306,33.775287,-84.29404,16,16.0
9309,33.748995,-84.387982,51,51.0
9402,46.320207,-112.107222,2100,2100.0
9404,40.714269,-74.005973,2100,2100.0
9405,29.763284,-95.363271,1954,1954.0
9405,31.250442,-99.250606,146,146.0
9407,37.774929,-122.419415,81,81.0
9407,50.700966,6.40928,10,10.0
9407,50.716667,6.366667,10,10.0
9408,0.0,0.0,72,72.0
9408,28.582939,77.327743,62,62.0
9409,42.945789,-81.302232,221,221.0
9409,42.948526,-81.30561,11,11.0
9409,42.983389,-81.233042,16,16.0
9411,37.983806,-122.047125,43,43.0
9412,0.0,0.0,61,61.0
9413,0.0,0.0,60,60.0
9414,13.683726,-89.248986,29,29.0
9415,34.024799,-118.284294,14,14.0
9416,37.702152,-121.935792,114,114.0
9417,35.695573,139.697419,10,10.0
9417,35.731081,139.708539,11,11.0
9417,35.753799,139.738902,11,11.0
9419,0.0,0.0,51,51.0
9420,0.0,0.0,182,182.0
9422,0.0,0.0,17,17.0
9427,37.387938,-122.082552,17,17.0
9427,37.393874,-122.076151,16,16.0
9427,37.776736,-122.394744,11,11.0
9428,33.787794,-117.853112,47,47.0
9430,37.772014,-122.413551,27,27.0
9441,0.0,0.0,103,103.0
9529,34.059586,-118.236923,154,154.0
9529,34.19055,-118.317379,80,80.0
9562,34.101218,-118.325739,600,600.0
9563,0.0,0.0,12,12.0
9564,-6.227507,106.825452,11,11.0
9564,-6.225792,106.798676,13,13.0
9564,-6.217721,106.811469,10,10.0
9564,-6.215449,106.820722,37,37.0
9564,-6.214662,106.826147,12,12.0
9564,-6.214111,106.819711,16,16.0
9564,-6.196045,106.839942,24,24.0
9564,-6.192417,106.823164,11,11.0
9564,0.0,0.0,39,39.0
9566,38.986242,-77.09645,17,17.0
9569,0.0,0.0,16,16.0
9569,35.64922,139.742855,12,12.0
9569,35.855333,139.66572,31,31.0
9569,35.856249,139.665382,16,16.0
9569,35.858482,139.657087,23,23.0
9569,35.858658,139.658978,10,10.0
9569,35.85866,139.659159,14,14.0
9569,35.866523,139.651145,10,10.0
9569,35.870556,139.642222,38,38.0
9570,42.375097,-71.105608,21,21.0
9570,57.133333,-2.1,95,95.0
9570,57.14718,-2.097207,13,13.0
9571,-6.220166,106.844753,17,17.0
9571,-6.172059,106.840982,10,10.0
9573,38.955177,-76.47786,13,13.0
9574,0.0,0.0,21,21.0
9574,35.669422,139.681191,13,13.0
9576,45.044453,-93.057072,64,64.0
9580,52.259533,4.62463,22,22.0
9580,52.278735,4.748122,17,17.0
9580,52.334852,4.8738,22,22.0
9580,52.362763,4.883592,11,11.0
9580,52.363308,4.883746,11,11.0
9581,40.416502,-3.702564,27,27.0
9582,0.0,0.0,11,11.0
9582,30.049489,-94.113537,12,12.0
9582,30.086046,-94.101846,23,23.0
9582,30.120732,-94.166417,30,30.0
9582,30.150212,-94.269631,12,12.0
9583,35.398726,-78.816216,16,16.0
9591,-27.370977,152.925323,25,25.0
9597,49.233333,7.0,11,11.0
9722,37.774929,-122.419415,175,175.0
9729,41.408368,-75.664426,43,43.0
9793,21.355335,-157.928393,37,37.0
9794,36.112852,-115.064208,23,23.0
9833,36.16589,-86.784443,108,108.0
9840,0.0,0.0,19,19.0
9847,28.538335,-81.379237,175,175.0
9906,35.925064,-86.86889,63,63.0
9906,36.159966,-86.760101,16,16.0
9908,35.8172,-86.9395,29,29.0
9910,37.983204,-87.492783,11,11.0
9952,-41.45,147.166667,2073,2073.0
9952,0.0,0.0,27,27.0
9953,0.0,0.0,59,59.0
9954,37.454808,-77.491446,512,512.0
9955,0.0,0.0,391,391.0
9956,0.0,0.0,157,157.0
9956,48.950187,-79.466358,111,111.0
9957,36.218423,-115.264486,2100,2100.0
9958,0.0,0.0,294,294.0
9960,40.167056,-74.499875,435,435.0
9961,40.440625,-79.995886,10,10.0
9961,40.475881,-80.013122,13,13.0
9970,0.0,0.0,2100,2100.0
9971,26.184121,-97.706394,10,10.0
9971,26.184387,-97.706696,191,191.0
9971,26.186691,-97.730164,71,71.0
9972,56.130366,-106.346771,37,37.0
9974,0.0,0.0,227,227.0
9977,26.208993,-97.673359,14,14.0
9994,38.440467,-122.714431,17,17.0
9995,45.523452,-122.676207,47,47.0
